query_id	query_length	subject_id	subject_title	subject_length	align_length	identities	pct_identity	query_coverage	subject_coverage	evalue	bitscore
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	63	63	100.0	0.95	0.55	3.00084e-20	117.459
SFT_seq_13	6618	gi|1693088673|gb|MK637406.1|	gi|1693088673|gb|MK637406.1| Cloning vector pMBLcas9-mcr-1, complete sequence	11496	43	43	100.0	0.65	0.37	3.93715e-09	80.5262
SFT_seq_13	6618	gi|1335032109|gb|MG674497.1|	gi|1335032109|gb|MG674497.1| Cloning vector pBAD-kan-BlaP-PER-4, complete sequence	6463	1285	1285	100.0	19.42	19.88	0.0	2374.07
SFT_seq_13	6618	gi|1335032109|gb|MG674497.1|	gi|1335032109|gb|MG674497.1| Cloning vector pBAD-kan-BlaP-PER-4, complete sequence	6463	1081	1081	100.0	16.33	16.73	0.0	1997.35
SFT_seq_13	6618	gi|1335032109|gb|MG674497.1|	gi|1335032109|gb|MG674497.1| Cloning vector pBAD-kan-BlaP-PER-4, complete sequence	6463	828	825	99.64	12.51	12.81	0.0	1511.68
SFT_seq_13	6618	gi|1335032109|gb|MG674497.1|	gi|1335032109|gb|MG674497.1| Cloning vector pBAD-kan-BlaP-PER-4, complete sequence	6463	533	531	99.62	8.05	8.25	0.0	974.305
SFT_seq_13	6618	gi|1335032109|gb|MG674497.1|	gi|1335032109|gb|MG674497.1| Cloning vector pBAD-kan-BlaP-PER-4, complete sequence	6463	232	232	100.0	3.51	3.59	3.3936e-114	429.543
SFT_seq_13	6618	gi|1335032109|gb|MG674497.1|	gi|1335032109|gb|MG674497.1| Cloning vector pBAD-kan-BlaP-PER-4, complete sequence	6463	129	129	100.0	1.95	2.0	6.13826e-57	239.338
SFT_seq_13	6618	gi|1335032109|gb|MG674497.1|	gi|1335032109|gb|MG674497.1| Cloning vector pBAD-kan-BlaP-PER-4, complete sequence	6463	80	80	100.0	1.21	1.24	1.06413e-29	148.852
SFT_seq_13	6618	gi|1335032109|gb|MG674497.1|	gi|1335032109|gb|MG674497.1| Cloning vector pBAD-kan-BlaP-PER-4, complete sequence	6463	43	43	100.0	0.65	0.67	3.93715e-09	80.5262
SFT_seq_14	5823	gi|309400221|gb|HQ343237.1|	gi|309400221|gb|HQ343237.1| Synthetic construct clone pSB4284, complete sequence	7152	2909	2907	99.93	49.96	40.67	0.0	5360.1
SFT_seq_14	5823	gi|309400221|gb|HQ343237.1|	gi|309400221|gb|HQ343237.1| Synthetic construct clone pSB4284, complete sequence	7152	1098	1096	99.82	18.86	15.35	0.0	2017.66
SFT_seq_14	5823	gi|309400225|gb|HQ343239.1|	gi|309400225|gb|HQ343239.1| Synthetic construct clone pSB4316, complete sequence	7044	2909	2907	99.93	49.96	41.3	0.0	5360.1
SFT_seq_14	5823	gi|309400225|gb|HQ343239.1|	gi|309400225|gb|HQ343239.1| Synthetic construct clone pSB4316, complete sequence	7044	1098	1096	99.82	18.86	15.59	0.0	2017.66
SFT_seq_14	5823	gi|309400223|gb|HQ343238.1|	gi|309400223|gb|HQ343238.1| Synthetic construct clone pSB4288, complete sequence	7326	2909	2907	99.93	49.96	39.71	0.0	5360.1
SFT_seq_14	5823	gi|309400223|gb|HQ343238.1|	gi|309400223|gb|HQ343238.1| Synthetic construct clone pSB4288, complete sequence	7326	1098	1096	99.82	18.86	14.99	0.0	2017.66
SFT_seq_14	5823	gi|309400219|gb|HQ343236.1|	gi|309400219|gb|HQ343236.1| Synthetic construct clone pSB4281, complete sequence	7086	2909	2907	99.93	49.96	41.05	0.0	5360.1
SFT_seq_14	5823	gi|309400219|gb|HQ343236.1|	gi|309400219|gb|HQ343236.1| Synthetic construct clone pSB4281, complete sequence	7086	1098	1096	99.82	18.86	15.5	0.0	2017.66
SFT_seq_14	5823	gi|309400215|gb|HQ343235.1|	gi|309400215|gb|HQ343235.1| Expression vector pSB3941, complete sequence	6786	2909	2907	99.93	49.96	42.87	0.0	5360.1
SFT_seq_14	5823	gi|309400215|gb|HQ343235.1|	gi|309400215|gb|HQ343235.1| Expression vector pSB3941, complete sequence	6786	1098	1096	99.82	18.86	16.18	0.0	2017.66
SFT_seq_15	2296	gi|384875620|gb|JQ394801.1|	gi|384875620|gb|JQ394801.1| Cloning vector pFM46, complete sequence	3669	923	902	97.72	40.2	25.16	0.0	1578.16
SFT_seq_15	2296	gi|657193839|gb|KJ686613.1|	gi|657193839|gb|KJ686613.1| Synthetic construct clone pT7Z-Ars, complete sequence	5591	889	875	98.43	38.72	15.9	0.0	1554.15
SFT_seq_15	2296	gi|657193839|gb|KJ686613.1|	gi|657193839|gb|KJ686613.1| Synthetic construct clone pT7Z-Ars, complete sequence	5591	129	129	100.0	5.62	2.31	2.10698e-57	239.338
SFT_seq_15	2296	gi|657193839|gb|KJ686613.1|	gi|657193839|gb|KJ686613.1| Synthetic construct clone pT7Z-Ars, complete sequence	5591	78	78	100.0	3.4	1.4	4.72502e-29	145.159
SFT_seq_15	2296	gi|657193839|gb|KJ686613.1|	gi|657193839|gb|KJ686613.1| Synthetic construct clone pT7Z-Ars, complete sequence	5591	37	36	97.3	1.61	0.66	0.000489514	62.0597
SFT_seq_15	2296	gi|657193827|gb|KJ686610.1|	gi|657193827|gb|KJ686610.1| Synthetic construct clone pD1K-Ars, complete sequence	5073	889	875	98.43	38.72	17.52	0.0	1554.15
SFT_seq_15	2296	gi|657193827|gb|KJ686610.1|	gi|657193827|gb|KJ686610.1| Synthetic construct clone pD1K-Ars, complete sequence	5073	129	129	100.0	5.62	2.54	2.10698e-57	239.338
SFT_seq_15	2296	gi|657193827|gb|KJ686610.1|	gi|657193827|gb|KJ686610.1| Synthetic construct clone pD1K-Ars, complete sequence	5073	78	78	100.0	3.4	1.54	4.72502e-29	145.159
SFT_seq_15	2296	gi|657193827|gb|KJ686610.1|	gi|657193827|gb|KJ686610.1| Synthetic construct clone pD1K-Ars, complete sequence	5073	40	38	95.0	1.74	0.79	0.000489514	62.0597
SFT_seq_15	2296	gi|1877821626|gb|MN617157.1|	gi|1877821626|gb|MN617157.1| Cloning vector pLH405, complete sequence	4730	880	866	98.41	38.33	18.6	0.0	1539.38
SFT_seq_15	2296	gi|1877821626|gb|MN617157.1|	gi|1877821626|gb|MN617157.1| Cloning vector pLH405, complete sequence	4730	130	130	100.0	5.66	2.75	5.85818e-58	241.185
SFT_seq_15	2296	gi|657193843|gb|KJ686614.1|	gi|657193843|gb|KJ686614.1| Synthetic construct clone pT7Z-Mer, complete sequence	5577	889	872	98.09	38.72	15.94	0.0	1537.53
SFT_seq_15	2296	gi|657193843|gb|KJ686614.1|	gi|657193843|gb|KJ686614.1| Synthetic construct clone pT7Z-Mer, complete sequence	5577	129	129	100.0	5.62	2.31	2.10698e-57	239.338
SFT_seq_15	2296	gi|657193843|gb|KJ686614.1|	gi|657193843|gb|KJ686614.1| Synthetic construct clone pT7Z-Mer, complete sequence	5577	78	78	100.0	3.4	1.4	4.72502e-29	145.159
SFT_seq_15	2296	gi|657193843|gb|KJ686614.1|	gi|657193843|gb|KJ686614.1| Synthetic construct clone pT7Z-Mer, complete sequence	5577	37	36	97.3	1.61	0.66	0.000489514	62.0597
SFT_seq_16	3837	gi|1227111455|gb|KX682229.1|	gi|1227111455|gb|KX682229.1| Synthetic construct clone pEYRCT1C, complete sequence	4321	1206	1205	99.92	31.43	27.91	0.0	2222.64
SFT_seq_16	3837	gi|1227111452|gb|KX682228.1|	gi|1227111452|gb|KX682228.1| Synthetic construct clone pEYRCD1C, complete sequence	4322	1206	1205	99.92	31.43	27.9	0.0	2222.64
SFT_seq_16	3837	gi|1227111401|gb|KX682206.1|	gi|1227111401|gb|KX682206.1| Synthetic construct clone pEY35C, complete sequence	3940	1206	1205	99.92	31.43	30.61	0.0	2222.64
SFT_seq_16	3837	gi|1227111449|gb|KX682227.1|	gi|1227111449|gb|KX682227.1| Synthetic construct clone pEYRCC1C, complete sequence	4323	1206	1205	99.92	31.43	27.9	0.0	2222.64
SFT_seq_16	3837	gi|2475332901|dbj|LC703879.1|	gi|2475332901|dbj|LC703879.1| Vector pAC-HIEI DNA, complete sequence	7852	1203	1202	99.92	31.35	15.32	0.0	2217.1
SFT_seq_16	3837	gi|2475332901|dbj|LC703879.1|	gi|2475332901|dbj|LC703879.1| Vector pAC-HIEI DNA, complete sequence	7852	29	29	100.0	0.76	0.37	0.137763	54.6731
SFT_seq_17	2319	gi|384875620|gb|JQ394801.1|	gi|384875620|gb|JQ394801.1| Cloning vector pFM46, complete sequence	3669	923	902	97.72	39.8	25.16	0.0	1578.16
SFT_seq_17	2319	gi|657193839|gb|KJ686613.1|	gi|657193839|gb|KJ686613.1| Synthetic construct clone pT7Z-Ars, complete sequence	5591	889	875	98.43	38.34	15.9	0.0	1554.15
SFT_seq_17	2319	gi|657193839|gb|KJ686613.1|	gi|657193839|gb|KJ686613.1| Synthetic construct clone pT7Z-Ars, complete sequence	5591	129	129	100.0	5.56	2.31	2.12844e-57	239.338
SFT_seq_17	2319	gi|657193839|gb|KJ686613.1|	gi|657193839|gb|KJ686613.1| Synthetic construct clone pT7Z-Ars, complete sequence	5591	78	78	100.0	3.36	1.4	4.77315e-29	145.159
SFT_seq_17	2319	gi|657193839|gb|KJ686613.1|	gi|657193839|gb|KJ686613.1| Synthetic construct clone pT7Z-Ars, complete sequence	5591	32	32	100.0	1.38	0.57	0.00177854	60.2131
SFT_seq_17	2319	gi|657193827|gb|KJ686610.1|	gi|657193827|gb|KJ686610.1| Synthetic construct clone pD1K-Ars, complete sequence	5073	889	875	98.43	38.34	17.52	0.0	1554.15
SFT_seq_17	2319	gi|657193827|gb|KJ686610.1|	gi|657193827|gb|KJ686610.1| Synthetic construct clone pD1K-Ars, complete sequence	5073	129	129	100.0	5.56	2.54	2.12844e-57	239.338
SFT_seq_17	2319	gi|657193827|gb|KJ686610.1|	gi|657193827|gb|KJ686610.1| Synthetic construct clone pD1K-Ars, complete sequence	5073	78	78	100.0	3.36	1.54	4.77315e-29	145.159
SFT_seq_17	2319	gi|657193827|gb|KJ686610.1|	gi|657193827|gb|KJ686610.1| Synthetic construct clone pD1K-Ars, complete sequence	5073	32	32	100.0	1.38	0.63	0.00177854	60.2131
SFT_seq_17	2319	gi|1877821626|gb|MN617157.1|	gi|1877821626|gb|MN617157.1| Cloning vector pLH405, complete sequence	4730	880	866	98.41	37.95	18.6	0.0	1539.38
SFT_seq_17	2319	gi|1877821626|gb|MN617157.1|	gi|1877821626|gb|MN617157.1| Cloning vector pLH405, complete sequence	4730	130	130	100.0	5.61	2.75	5.91785e-58	241.185
SFT_seq_17	2319	gi|657193843|gb|KJ686614.1|	gi|657193843|gb|KJ686614.1| Synthetic construct clone pT7Z-Mer, complete sequence	5577	889	872	98.09	38.34	15.94	0.0	1537.53
SFT_seq_17	2319	gi|657193843|gb|KJ686614.1|	gi|657193843|gb|KJ686614.1| Synthetic construct clone pT7Z-Mer, complete sequence	5577	129	129	100.0	5.56	2.31	2.12844e-57	239.338
SFT_seq_17	2319	gi|657193843|gb|KJ686614.1|	gi|657193843|gb|KJ686614.1| Synthetic construct clone pT7Z-Mer, complete sequence	5577	78	78	100.0	3.36	1.4	4.77315e-29	145.159
SFT_seq_17	2319	gi|657193843|gb|KJ686614.1|	gi|657193843|gb|KJ686614.1| Synthetic construct clone pT7Z-Mer, complete sequence	5577	32	32	100.0	1.38	0.57	0.00177854	60.2131
SFT_seq_18	5119	gi|2860240406|gb|CP174135.1|	gi|2860240406|gb|CP174135.1| Cronobacter malonaticus strain NWU01 plasmid unnamed3, complete sequenc	5284	3111	3088	99.26	60.77	58.88	0.0	5603.86
SFT_seq_18	5119	gi|2860240406|gb|CP174135.1|	gi|2860240406|gb|CP174135.1| Cronobacter malonaticus strain NWU01 plasmid unnamed3, complete sequenc	5284	384	384	100.0	7.5	7.27	0.0	710.234
SFT_seq_18	5119	gi|2860240406|gb|CP174135.1|	gi|2860240406|gb|CP174135.1| Cronobacter malonaticus strain NWU01 plasmid unnamed3, complete sequenc	5284	59	56	94.92	1.15	1.12	1.40444e-12	91.6061
SFT_seq_18	5119	gi|2860240406|gb|CP174135.1|	gi|2860240406|gb|CP174135.1| Cronobacter malonaticus strain NWU01 plasmid unnamed3, complete sequenc	5284	59	56	94.92	1.15	1.12	1.40444e-12	91.6061
SFT_seq_18	5119	gi|1142721075|emb|LT727077.1|	gi|1142721075|emb|LT727077.1| Bacterial expression vector pGEXGSTp65(285-551), complete sequence	5772	2575	2572	99.88	50.3	44.61	0.0	4739.62
SFT_seq_18	5119	gi|1142721075|emb|LT727077.1|	gi|1142721075|emb|LT727077.1| Bacterial expression vector pGEXGSTp65(285-551), complete sequence	5772	939	939	100.0	18.34	16.27	0.0	1735.12
SFT_seq_18	5119	gi|1142721075|emb|LT727077.1|	gi|1142721075|emb|LT727077.1| Bacterial expression vector pGEXGSTp65(285-551), complete sequence	5772	59	56	94.92	1.15	1.02	1.40444e-12	91.6061
SFT_seq_18	5119	gi|1142721075|emb|LT727077.1|	gi|1142721075|emb|LT727077.1| Bacterial expression vector pGEXGSTp65(285-551), complete sequence	5772	59	56	94.92	1.15	1.02	1.40444e-12	91.6061
SFT_seq_18	5119	gi|1785493158|gb|MN658772.1|	gi|1785493158|gb|MN658772.1| Synthetic construct GST::BoNTA::GFPnb gene, complete cds	8007	2575	2572	99.88	50.3	32.16	0.0	4739.62
SFT_seq_18	5119	gi|1785493158|gb|MN658772.1|	gi|1785493158|gb|MN658772.1| Synthetic construct GST::BoNTA::GFPnb gene, complete cds	8007	917	917	100.0	17.91	11.45	0.0	1694.5
SFT_seq_18	5119	gi|1785493158|gb|MN658772.1|	gi|1785493158|gb|MN658772.1| Synthetic construct GST::BoNTA::GFPnb gene, complete cds	8007	59	56	94.92	1.15	0.74	1.40444e-12	91.6061
SFT_seq_18	5119	gi|1785493158|gb|MN658772.1|	gi|1785493158|gb|MN658772.1| Synthetic construct GST::BoNTA::GFPnb gene, complete cds	8007	59	56	94.92	1.15	0.74	1.40444e-12	91.6061
SFT_seq_18	5119	gi|1142721069|emb|LT727076.1|	gi|1142721069|emb|LT727076.1| Bacterial expression vector pGEXGSTp65(12-317)S276C, complete sequence	5872	2575	2572	99.88	50.3	43.85	0.0	4739.62
SFT_seq_18	5119	gi|1142721069|emb|LT727076.1|	gi|1142721069|emb|LT727076.1| Bacterial expression vector pGEXGSTp65(12-317)S276C, complete sequence	5872	917	917	100.0	17.91	15.62	0.0	1694.5
SFT_seq_18	5119	gi|1142721069|emb|LT727076.1|	gi|1142721069|emb|LT727076.1| Bacterial expression vector pGEXGSTp65(12-317)S276C, complete sequence	5872	59	56	94.92	1.15	1.0	1.40444e-12	91.6061
SFT_seq_18	5119	gi|1142721069|emb|LT727076.1|	gi|1142721069|emb|LT727076.1| Bacterial expression vector pGEXGSTp65(12-317)S276C, complete sequence	5872	59	56	94.92	1.15	1.0	1.40444e-12	91.6061
SFT_seq_18	5119	gi|1142721063|emb|LT727075.1|	gi|1142721063|emb|LT727075.1| Bacterial expression vector pGEXGSTp65(12-317), complete sequence	5872	2575	2572	99.88	50.3	43.85	0.0	4739.62
SFT_seq_18	5119	gi|1142721063|emb|LT727075.1|	gi|1142721063|emb|LT727075.1| Bacterial expression vector pGEXGSTp65(12-317), complete sequence	5872	917	917	100.0	17.91	15.62	0.0	1694.5
SFT_seq_18	5119	gi|1142721063|emb|LT727075.1|	gi|1142721063|emb|LT727075.1| Bacterial expression vector pGEXGSTp65(12-317), complete sequence	5872	59	56	94.92	1.15	1.0	1.40444e-12	91.6061
SFT_seq_18	5119	gi|1142721063|emb|LT727075.1|	gi|1142721063|emb|LT727075.1| Bacterial expression vector pGEXGSTp65(12-317), complete sequence	5872	59	56	94.92	1.15	1.0	1.40444e-12	91.6061
SFT_seq_19	4220	gi|2049107112|gb|MW879732.1|	gi|2049107112|gb|MW879732.1| Cloning vector pBAD_ELP-9xTCG, complete sequence	4582	1295	1295	100.0	30.69	28.26	0.0	2392.53
SFT_seq_19	4220	gi|2049107112|gb|MW879732.1|	gi|2049107112|gb|MW879732.1| Cloning vector pBAD_ELP-9xTCG, complete sequence	4582	100	97	97.0	2.37	2.18	5.19098e-36	169.165
SFT_seq_19	4220	gi|2049107112|gb|MW879732.1|	gi|2049107112|gb|MW879732.1| Cloning vector pBAD_ELP-9xTCG, complete sequence	4582	80	80	100.0	1.9	1.75	6.76263e-30	148.852
SFT_seq_19	4220	gi|2049107095|gb|MW879728.1|	gi|2049107095|gb|MW879728.1| Cloning vector pBAD_Ub-wt, complete sequence	4145	1295	1295	100.0	30.69	31.24	0.0	2392.53
SFT_seq_19	4220	gi|2049107095|gb|MW879728.1|	gi|2049107095|gb|MW879728.1| Cloning vector pBAD_Ub-wt, complete sequence	4145	100	100	100.0	2.37	2.41	5.15438e-41	185.785
SFT_seq_19	4220	gi|2049107095|gb|MW879728.1|	gi|2049107095|gb|MW879728.1| Cloning vector pBAD_Ub-wt, complete sequence	4145	80	80	100.0	1.9	1.93	6.76263e-30	148.852
SFT_seq_19	4220	gi|2049107131|gb|MW879737.1|	gi|2049107131|gb|MW879737.1| Cloning vector pBAD_SUMO-3.GS-GyrA-CBD, complete sequence	7210	1255	1255	100.0	29.74	17.41	0.0	2318.67
SFT_seq_19	4220	gi|2049107131|gb|MW879737.1|	gi|2049107131|gb|MW879737.1| Cloning vector pBAD_SUMO-3.GS-GyrA-CBD, complete sequence	7210	100	100	100.0	2.37	1.39	5.15438e-41	185.785
SFT_seq_19	4220	gi|2049107131|gb|MW879737.1|	gi|2049107131|gb|MW879737.1| Cloning vector pBAD_SUMO-3.GS-GyrA-CBD, complete sequence	7210	80	80	100.0	1.9	1.11	6.76263e-30	148.852
SFT_seq_19	4220	gi|2049107131|gb|MW879737.1|	gi|2049107131|gb|MW879737.1| Cloning vector pBAD_SUMO-3.GS-GyrA-CBD, complete sequence	7210	40	40	100.0	0.95	0.55	1.16411e-07	74.9863
SFT_seq_19	4220	gi|2049107136|gb|MW879738.1|	gi|2049107136|gb|MW879738.1| Cloning vector pBAD_SUMO-2.TCGTAG-GyrA-CBD, complete sequence	7198	1255	1255	100.0	29.74	17.44	0.0	2318.67
SFT_seq_19	4220	gi|2049107136|gb|MW879738.1|	gi|2049107136|gb|MW879738.1| Cloning vector pBAD_SUMO-2.TCGTAG-GyrA-CBD, complete sequence	7198	100	100	100.0	2.37	1.39	5.15438e-41	185.785
SFT_seq_19	4220	gi|2049107136|gb|MW879738.1|	gi|2049107136|gb|MW879738.1| Cloning vector pBAD_SUMO-2.TCGTAG-GyrA-CBD, complete sequence	7198	80	80	100.0	1.9	1.11	6.76263e-30	148.852
SFT_seq_19	4220	gi|2049107136|gb|MW879738.1|	gi|2049107136|gb|MW879738.1| Cloning vector pBAD_SUMO-2.TCGTAG-GyrA-CBD, complete sequence	7198	40	40	100.0	0.95	0.56	1.16411e-07	74.9863
SFT_seq_19	4220	gi|2049107140|gb|MW879739.1|	gi|2049107140|gb|MW879739.1| Cloning vector pBAD_SUMO-Cys-3.GS-CBD, complete sequence	7213	1255	1255	100.0	29.74	17.4	0.0	2318.67
SFT_seq_19	4220	gi|2049107140|gb|MW879739.1|	gi|2049107140|gb|MW879739.1| Cloning vector pBAD_SUMO-Cys-3.GS-CBD, complete sequence	7213	100	100	100.0	2.37	1.39	5.15438e-41	185.785
SFT_seq_19	4220	gi|2049107140|gb|MW879739.1|	gi|2049107140|gb|MW879739.1| Cloning vector pBAD_SUMO-Cys-3.GS-CBD, complete sequence	7213	80	80	100.0	1.9	1.11	6.76263e-30	148.852
SFT_seq_19	4220	gi|2049107140|gb|MW879739.1|	gi|2049107140|gb|MW879739.1| Cloning vector pBAD_SUMO-Cys-3.GS-CBD, complete sequence	7213	40	40	100.0	0.95	0.55	1.16411e-07	74.9863
SFT_seq_20	3328	gi|134105583|gb|EF456738.1|	gi|134105583|gb|EF456738.1| Expression vector pET15-MHL, complete sequence	7737	1948	1948	100.0	58.53	25.18	0.0	3598.39
SFT_seq_20	3328	gi|134105571|gb|EF456735.1|	gi|134105571|gb|EF456735.1| Expression vector pET28-MHL, complete sequence	7325	1948	1948	100.0	58.53	26.59	0.0	3598.39
SFT_seq_20	3328	gi|134105575|gb|EF456736.1|	gi|134105575|gb|EF456736.1| Expression vector p15TV-L, complete sequence	7746	1957	1948	99.54	58.8	25.26	0.0	3555.92
SFT_seq_20	3328	gi|1388768765|gb|MH173316.1|	gi|1388768765|gb|MH173316.1| Expression vector pETHISglpX, complete sequence	6238	1919	1919	100.0	57.66	30.76	0.0	3544.84
SFT_seq_20	3328	gi|1388768755|gb|MH173314.1|	gi|1388768755|gb|MH173314.1| Expression vector pETHISmdh, complete sequence	6400	1918	1918	100.0	57.63	29.97	0.0	3542.99
SFT_seq_21	4828	gi|1229243974|gb|MF280109.1|	gi|1229243974|gb|MF280109.1| Synthetic construct clone pRedCas9, complete sequence	12517	2319	2317	99.91	48.03	18.53	0.0	4272.42
SFT_seq_21	4828	gi|1229243974|gb|MF280109.1|	gi|1229243974|gb|MF280109.1| Synthetic construct clone pRedCas9, complete sequence	12517	352	352	100.0	7.29	2.81	0.0	651.141
SFT_seq_21	4828	gi|1229243974|gb|MF280109.1|	gi|1229243974|gb|MF280109.1| Synthetic construct clone pRedCas9, complete sequence	12517	130	130	100.0	2.69	1.04	1.24232e-57	241.185
SFT_seq_21	4828	gi|1229243974|gb|MF280109.1|	gi|1229243974|gb|MF280109.1| Synthetic construct clone pRedCas9, complete sequence	12517	81	80	98.77	1.68	0.65	1.00201e-28	145.159
SFT_seq_21	4828	gi|1229243974|gb|MF280109.1|	gi|1229243974|gb|MF280109.1| Synthetic construct clone pRedCas9, complete sequence	12517	78	78	100.0	1.62	0.62	1.00201e-28	145.159
SFT_seq_21	4828	gi|1229243974|gb|MF280109.1|	gi|1229243974|gb|MF280109.1| Synthetic construct clone pRedCas9, complete sequence	12517	87	84	96.55	1.8	0.7	3.60389e-28	143.312
SFT_seq_21	4828	gi|1229243974|gb|MF280109.1|	gi|1229243974|gb|MF280109.1| Synthetic construct clone pRedCas9, complete sequence	12517	68	68	100.0	1.41	0.54	3.62947e-23	126.692
SFT_seq_21	4828	gi|1229243974|gb|MF280109.1|	gi|1229243974|gb|MF280109.1| Synthetic construct clone pRedCas9, complete sequence	12517	63	62	98.41	1.3	0.5	1.01629e-18	111.919
SFT_seq_21	4828	gi|1229243974|gb|MF280109.1|	gi|1229243974|gb|MF280109.1| Synthetic construct clone pRedCas9, complete sequence	12517	55	55	100.0	1.14	0.44	6.11651e-16	102.686
SFT_seq_21	4828	gi|1229243974|gb|MF280109.1|	gi|1229243974|gb|MF280109.1| Synthetic construct clone pRedCas9, complete sequence	12517	55	55	100.0	1.14	0.44	6.11651e-16	102.686
SFT_seq_21	4828	gi|1940861511|gb|MT861051.2|	gi|1940861511|gb|MT861051.2| Cloning vectors p221 LIII A-B, complete sequence	12657	2302	2301	99.96	47.68	18.19	0.0	4246.57
SFT_seq_21	4828	gi|1940861511|gb|MT861051.2|	gi|1940861511|gb|MT861051.2| Cloning vectors p221 LIII A-B, complete sequence	12657	47	47	100.0	0.97	0.37	1.71269e-11	87.9128
SFT_seq_21	4828	gi|378941858|gb|JQ301470.1|	gi|378941858|gb|JQ301470.1| Cloning vector PANTS-AraLambdaRED, complete sequence	5802	2319	2309	99.57	48.03	39.97	0.0	4220.71
SFT_seq_21	4828	gi|378941858|gb|JQ301470.1|	gi|378941858|gb|JQ301470.1| Cloning vector PANTS-AraLambdaRED, complete sequence	5802	100	100	100.0	2.07	1.72	5.90393e-41	185.785
SFT_seq_21	4828	gi|378941858|gb|JQ301470.1|	gi|378941858|gb|JQ301470.1| Cloning vector PANTS-AraLambdaRED, complete sequence	5802	56	56	100.0	1.16	0.97	1.70062e-16	104.533
SFT_seq_21	4828	gi|378941864|gb|JQ301471.1|	gi|378941864|gb|JQ301471.1| Cloning vector pANTS-AraLambdaREDdnaAdnaN, complete sequence	8741	2319	2309	99.57	48.03	26.53	0.0	4220.71
SFT_seq_21	4828	gi|378941864|gb|JQ301471.1|	gi|378941864|gb|JQ301471.1| Cloning vector pANTS-AraLambdaREDdnaAdnaN, complete sequence	8741	100	100	100.0	2.07	1.14	5.90393e-41	185.785
SFT_seq_21	4828	gi|378941864|gb|JQ301471.1|	gi|378941864|gb|JQ301471.1| Cloning vector pANTS-AraLambdaREDdnaAdnaN, complete sequence	8741	56	56	100.0	1.16	0.64	1.70062e-16	104.533
SFT_seq_21	4828	gi|2502264714|gb|OP778120.1|	gi|2502264714|gb|OP778120.1| Vector pISacRedR6K, complete sequence	8860	2255	2254	99.96	46.71	25.45	0.0	4159.78
SFT_seq_21	4828	gi|2502264714|gb|OP778120.1|	gi|2502264714|gb|OP778120.1| Vector pISacRedR6K, complete sequence	8860	100	100	100.0	2.07	1.13	5.90393e-41	185.785
SFT_seq_21	4828	gi|2502264714|gb|OP778120.1|	gi|2502264714|gb|OP778120.1| Vector pISacRedR6K, complete sequence	8860	100	99	99.0	2.07	1.13	2.74683e-39	180.245
SFT_seq_21	4828	gi|2502264714|gb|OP778120.1|	gi|2502264714|gb|OP778120.1| Vector pISacRedR6K, complete sequence	8860	78	78	100.0	1.62	0.88	1.00201e-28	145.159
SFT_seq_22	4411	gi|1790039171|gb|CP046410.1|	gi|1790039171|gb|CP046410.1| Aeromonas veronii strain A8-AHP plasmid pA8AHP3, complete sequence	5625	2813	2813	100.0	63.77	50.01	0.0	5195.75
SFT_seq_22	4411	gi|1790039171|gb|CP046410.1|	gi|1790039171|gb|CP046410.1| Aeromonas veronii strain A8-AHP plasmid pA8AHP3, complete sequence	5625	133	132	99.25	3.02	2.36	1.13415e-57	241.185
SFT_seq_22	4411	gi|326833923|gb|JF419126.1|	gi|326833923|gb|JF419126.1| Expression vector L189-1, complete sequence	5818	2811	2811	100.0	63.73	48.32	0.0	5192.05
SFT_seq_22	4411	gi|326833923|gb|JF419126.1|	gi|326833923|gb|JF419126.1| Expression vector L189-1, complete sequence	5818	133	132	99.25	3.02	2.29	1.13415e-57	241.185
SFT_seq_22	4411	gi|326833922|gb|JF419125.1|	gi|326833922|gb|JF419125.1| Expression vector L188-1, complete sequence	6235	2811	2811	100.0	63.73	45.08	0.0	5192.05
SFT_seq_22	4411	gi|326833922|gb|JF419125.1|	gi|326833922|gb|JF419125.1| Expression vector L188-1, complete sequence	6235	133	132	99.25	3.02	2.13	1.13415e-57	241.185
SFT_seq_22	4411	gi|2591789139|gb|OR453941.1|	gi|2591789139|gb|OR453941.1| Cloning vector pXJ1661, complete sequence	8521	2810	2810	100.0	63.7	32.98	0.0	5190.21
SFT_seq_22	4411	gi|2591789139|gb|OR453941.1|	gi|2591789139|gb|OR453941.1| Cloning vector pXJ1661, complete sequence	8521	133	132	99.25	3.02	1.56	1.13415e-57	241.185
SFT_seq_22	4411	gi|3024675930|gb|PV943961.1|	gi|3024675930|gb|PV943961.1| Synthetic construct clone pXJ199H-GFP1 other-genetic sequence	9448	2810	2810	100.0	63.7	29.74	0.0	5190.21
SFT_seq_22	4411	gi|3024675930|gb|PV943961.1|	gi|3024675930|gb|PV943961.1| Synthetic construct clone pXJ199H-GFP1 other-genetic sequence	9448	133	132	99.25	3.02	1.41	1.13415e-57	241.185
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	2071	2071	100.0	23.14	42.42	0.0	3825.53
